Time,EAR,MAR,Blinks,Yawns,Drowsy
1771687394.82,0.226,0.02,42,0,0
1771687394.88,0.2,0.039,42,0,0
1771687394.95,0.223,0.02,42,0,0
1771687395.03,0.248,0.021,42,0,0
1771687395.09,0.259,0.0,42,0,0
1771687395.17,0.253,0.0,42,0,0
1771687395.22,0.263,0.0,42,0,0
1771687395.29,0.261,0.0,42,0,0
1771687395.35,0.263,0.0,42,0,0
1771687395.43,0.269,0.0,42,0,0
1771687395.49,0.255,0.0,42,0,0
1771687395.56,0.255,0.0,42,0,0
1771687395.62,0.241,0.0,42,0,0
1771687395.69,0.256,0.0,42,0,0
1771687395.75,0.253,0.0,42,0,0
1771687395.83,0.266,0.0,42,0,0
1771687395.9,0.288,0.0,42,0,0
1771687395.96,0.271,0.0,42,0,0
1771687396.02,0.27,0.02,42,0,0
1771687396.09,0.278,0.0,42,0,0
1771687396.15,0.27,0.021,42,0,0
1771687396.23,0.269,0.0,42,0,0
1771687396.29,0.272,0.0,42,0,0
1771687396.36,0.266,0.0,42,0,0
1771687396.42,0.262,0.02,42,0,0
1771687396.48,0.267,0.021,42,0,0
1771687396.57,0.255,0.02,42,0,0
1771687396.64,0.25,0.021,42,0,0
1771687396.69,0.252,0.0,42,0,0
1771687396.76,0.271,0.0,42,0,0
1771687396.82,0.288,0.0,42,0,0
1771687396.88,0.315,0.0,42,0,0
1771687396.96,0.311,0.022,42,0,0
1771687397.03,0.317,0.043,42,0,0
1771687397.09,0.32,0.041,42,0,0
1771687397.16,0.302,0.042,42,0,0
1771687397.23,0.236,0.021,42,0,0
1771687397.29,0.162,0.022,42,0,0
1771687397.36,0.149,0.023,42,0,0
1771687397.43,0.171,0.022,42,0,0
1771687397.5,0.211,0.0,43,0,0
1771687397.56,0.242,0.0,43,0,0
1771687397.63,0.223,0.0,43,0,0
1771687397.69,0.239,0.02,43,0,0
1771687397.77,0.244,0.138,43,0,0
1771687397.83,0.246,0.138,43,0,0
1771687397.9,0.247,0.157,43,0,0
1771687397.92,0.269,0.184,43,0,0
1771687398.03,0.27,0.27,43,0,0
1771687398.05,0.289,0.453,43,0,0
1771687398.17,0.308,0.355,43,0,0
1771687398.2,0.313,0.137,43,0,0
1771687398.26,0.293,0.025,43,0,0
1771687398.36,0.305,0.182,43,0,0
1771687398.43,0.254,0.019,43,0,0
1771687398.47,0.29,0.02,43,0,0
1771687398.53,0.241,0.144,43,0,0
1771687398.59,0.239,0.064,43,0,0
1771687398.66,0.239,0.042,43,0,0
1771687398.72,0.283,0.021,43,0,0
1771687398.78,0.272,0.053,43,0,0
1771687398.9,0.217,0.044,43,0,0
1771687398.97,0.229,0.09,43,0,0
1771687399.03,0.289,0.166,43,0,0
1771687399.09,0.288,0.134,43,0,0
1771687399.16,0.264,0.148,43,0,0
1771687399.22,0.278,0.085,43,0,0
1771687399.3,0.302,0.088,43,0,0
1771687399.37,0.314,0.107,43,0,0
1771687399.43,0.301,0.144,43,0,0
1771687399.49,0.338,0.107,43,0,0
1771687399.56,0.339,0.064,43,0,0
1771687399.62,0.332,0.069,43,0,0
1771687399.7,0.323,0.162,43,0,0
1771687399.77,0.321,0.109,43,0,0
1771687399.83,0.345,0.176,43,0,0
1771687399.9,0.346,0.092,43,0,0
1771687399.96,0.337,0.155,43,0,0
1771687400.02,0.299,0.135,43,0,0
1771687400.1,0.252,0.09,43,0,0
1771687400.17,0.177,0.147,43,0,0
1771687400.23,0.152,0.03,43,0,0
1771687400.29,0.205,0.064,43,0,0
1771687400.36,0.197,0.02,43,0,0
1771687400.44,0.239,0.021,44,0,0
1771687400.5,0.255,0.02,44,0,0
1771687400.56,0.241,0.111,44,0,0
1771687400.63,0.305,0.053,44,0,0
1771687400.7,0.299,0.193,44,0,0
1771687400.75,0.323,0.164,44,0,0
1771687400.84,0.294,0.037,44,0,0
1771687400.9,0.343,0.019,44,0,0
1771687400.96,0.35,0.019,44,0,0
1771687401.03,0.347,0.018,44,0,0
1771687401.09,0.338,0.026,44,0,0
